idHH_clean,salaire_mensuel,hhmilieu2,hhreg,q4a_02,metier_trouve,score_individuel_epm
000000054011,650000.0,2,43,Non,Ouvrier agricole,13.867753855602965
000000054011,650000.0,2,43,Non,Ouvrier agricole,13.867753855602965
000000054011,650000.0,2,43,Non,Ouvrier agricole,23.867753855602967
000000054011,650000.0,2,43,Non,Ouvrier agricole,23.867753855602967
000000054012,650000.0,2,43,Oui,Ouvrier agricole,33.86775385560297
000000054012,650000.0,2,43,Oui,Ouvrier agricole,33.86775385560297
000000054012,650000.0,2,43,Non,Ouvrier agricole,13.867753855602965
000000054012,650000.0,2,43,Non,Ouvrier agricole,23.867753855602967
000000054101,475000.0,1,42,Non,Enseignant privé,56.737044542107306
000000054101,650000.0,1,42,Non,Ouvrier agricole,43.86775385560296
000000054101,650000.0,1,42,Non,Ouvrier agricole,53.86775385560296
000000054101,650000.0,1,42,Non,Ouvrier agricole,53.86775385560296
000000054101,650000.0,1,42,Non,Ouvrier agricole,53.86775385560296
000000054102,600000.0,1,42,Oui,Journaliste,78.06882363766894
000000054102,550000.0,1,42,Oui,Vendeur,68.2003371671835
000000054102,650000.0,1,42,Non,Ouvrier agricole,43.86775385560296
000000054102,650000.0,1,42,Non,Ouvrier agricole,43.86775385560296
000000054102,650000.0,1,42,Non,Ouvrier agricole,43.86775385560296
000000054102,650000.0,1,42,Non,Ouvrier agricole,43.86775385560296
000000054102,650000.0,1,42,Non,Ouvrier agricole,53.86775385560296
000000054103,425000.0,1,42,Oui,Chauffeur,65.62686888795693
000000054103,650000.0,1,42,Non,Ouvrier agricole,43.86775385560296
000000054103,650000.0,1,42,Non,Ouvrier agricole,43.86775385560296
000000054104,650000.0,1,42,Non,Ouvrier agricole,43.86775385560296
000000054104,650000.0,1,42,Non,Ouvrier agricole,43.86775385560296
000000054104,650000.0,1,42,Non,Ouvrier agricole,43.86775385560296
000000054104,650000.0,1,42,Non,Ouvrier agricole,43.86775385560296
000000054104,650000.0,1,42,Non,Ouvrier agricole,43.86775385560296
000000054104,650000.0,1,42,Non,Ouvrier agricole,43.86775385560296
000000054104,650000.0,1,42,Non,Ouvrier agricole,43.86775385560296
000000054104,650000.0,1,42,Non,Ouvrier agricole,53.86775385560296
000000054105,775000.0,1,42,Non,Secrétaire,61.62337156779895
000000054105,650000.0,1,42,Non,Ouvrier agricole,43.86775385560296
000000054105,650000.0,1,42,Non,Ouvrier agricole,53.86775385560296
000000054106,550000.0,1,42,Oui,Vendeur,68.2003371671835
000000054106,650000.0,1,42,Non,Ouvrier agricole,43.86775385560296
000000054107,550000.0,1,42,Oui,Vendeur,68.2003371671835
000000054107,550000.0,1,42,Oui,Vendeur,68.2003371671835
000000054107,550000.0,1,42,Non,Vendeur,48.20033716718349
000000054107,650000.0,1,42,Non,Ouvrier agricole,43.86775385560296
000000054107,650000.0,1,42,Non,Ouvrier agricole,43.86775385560296
000000054107,650000.0,1,42,Non,Ouvrier agricole,53.86775385560296
000000054108,550000.0,1,42,Oui,Vendeur,68.2003371671835
000000054108,650000.0,1,42,Non,Ouvrier agricole,43.86775385560296
000000054108,650000.0,1,42,Non,Ouvrier agricole,53.86775385560296
000000054108,650000.0,1,42,Non,Ouvrier agricole,53.86775385560296
000000054109,550000.0,1,42,Oui,Vendeur,68.2003371671835
000000054109,550000.0,1,42,Oui,Vendeur,68.2003371671835
000000054109,650000.0,1,42,Non,Ouvrier agricole,43.86775385560296
000000054109,650000.0,1,42,Non,Ouvrier agricole,43.86775385560296
000000054109,550000.0,1,42,Non,Vendeur,58.20033716718349
000000054110,550000.0,1,42,Oui,Vendeur,68.2003371671835
000000054110,650000.0,1,42,Non,Ouvrier agricole,53.86775385560296
000000054110,240000.0,1,42,Non,Aide-cuisinier,49.923061948735494
000000054110,650000.0,1,42,Non,Ouvrier agricole,53.86775385560296
000000054111,325000.0,1,42,Non,Maçon,52.94924869771129
000000054112,650000.0,1,42,Non,Ouvrier agricole,43.86775385560296
000000054112,775000.0,1,42,Non,Secrétaire,61.62337156779895
000000054112,650000.0,1,42,Non,Ouvrier agricole,43.86775385560296
000000054112,650000.0,1,42,Non,Ouvrier agricole,43.86775385560296
000000054201,775000.0,1,53,Non,Secrétaire,61.62337156779895
000000054201,650000.0,1,53,Non,Ouvrier agricole,43.86775385560296
000000054201,650000.0,1,53,Non,Ouvrier agricole,43.86775385560296
000000054201,650000.0,1,53,Non,Ouvrier agricole,43.86775385560296
000000054201,650000.0,1,53,Non,Ouvrier agricole,53.86775385560296
000000054202,475000.0,1,53,Oui,Mécanicien,66.7370445421073
000000054202,650000.0,1,53,Non,Ouvrier agricole,43.86775385560296
000000054202,650000.0,1,53,Non,Ouvrier agricole,53.86775385560296
000000054202,475000.0,1,53,Non,Mécanicien,46.737044542107306
000000054203,775000.0,1,53,Non,Secrétaire,61.62337156779895
000000054203,650000.0,1,53,Non,Ouvrier agricole,53.86775385560296
000000054204,550000.0,1,53,Non,Vendeur,58.20033716718349
000000054204,650000.0,1,53,Non,Ouvrier agricole,43.86775385560296
000000054204,650000.0,1,53,Non,Ouvrier agricole,53.86775385560296
000000054205,500000.0,1,53,Oui,Ouvrier agricole,61.2490180321911
000000054206,500000.0,1,53,Oui,Ouvrier agricole,61.2490180321911
000000054206,650000.0,1,53,Non,Ouvrier agricole,43.86775385560296
000000054206,650000.0,1,53,Non,Ouvrier agricole,43.86775385560296
000000054206,650000.0,1,53,Non,Ouvrier agricole,43.86775385560296
000000054207,500000.0,1,53,Oui,Ouvrier agricole,61.2490180321911
000000054207,650000.0,1,53,Non,Ouvrier agricole,43.86775385560296
000000054208,775000.0,1,53,Non,Secrétaire,61.62337156779895
000000054208,650000.0,1,53,Non,Ouvrier agricole,43.86775385560296
000000054208,650000.0,1,53,Non,Ouvrier agricole,43.86775385560296
000000054208,650000.0,1,53,Non,Ouvrier agricole,43.86775385560296
000000054208,650000.0,1,53,Non,Ouvrier agricole,53.86775385560296
000000054209,550000.0,1,53,Oui,Vendeur,68.2003371671835
000000054209,650000.0,1,53,Non,Ouvrier agricole,43.86775385560296
000000054210,550000.0,1,53,Oui,Vendeur,68.2003371671835
000000054210,650000.0,1,53,Non,Ouvrier agricole,43.86775385560296
000000054210,650000.0,1,53,Non,Ouvrier agricole,43.86775385560296
000000054210,650000.0,1,53,Non,Ouvrier agricole,43.86775385560296
000000054211,500000.0,1,53,Oui,Ouvrier agricole,61.2490180321911
000000054211,650000.0,1,53,Non,Ouvrier agricole,43.86775385560296
000000054211,650000.0,1,53,Non,Ouvrier agricole,43.86775385560296
000000054211,650000.0,1,53,Non,Ouvrier agricole,43.86775385560296
000000054211,650000.0,1,53,Non,Ouvrier agricole,43.86775385560296
000000054211,650000.0,1,53,Non,Ouvrier agricole,43.86775385560296
000000054212,650000.0,1,53,Non,Ouvrier agricole,43.86775385560296
000000054212,550000.0,1,53,Non,Vendeur,58.20033716718349
000000054212,350000.0,1,53,Non,Agent de sécurité confirmé,53.688941535547706
000000054212,650000.0,1,53,Non,Ouvrier agricole,43.86775385560296
000000054301,500000.0,1,11,Non,Ingénieur production,66.2490180321911
000000054301,550000.0,1,11,Oui,Vendeur,68.2003371671835
000000054301,650000.0,1,11,Non,Ouvrier agricole,53.86775385560296
000000054302,716866.0,1,11,Oui,Serveur,70.84508857946628
000000054302,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000054302,650000.0,1,11,Non,Ouvrier agricole,53.86775385560296
000000054303,850000.0,1,11,Non,Responsable sécurité,71.54537765897967
000000054303,550000.0,1,11,Non,Vendeur,58.20033716718349
000000054303,550000.0,1,11,Non,Vendeur,58.20033716718349
000000054304,500000.0,1,11,Oui,Ingénieur production,76.2490180321911
000000054304,500000.0,1,11,Non,Ingénieur production,56.24901803219111
000000054304,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000054304,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000054304,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000054304,650000.0,1,11,Non,Ouvrier agricole,53.86775385560296
000000054305,500000.0,1,11,Non,Ingénieur production,66.2490180321911
000000054305,650000.0,1,11,Non,Ouvrier agricole,53.86775385560296
000000054305,650000.0,1,11,Non,Ouvrier agricole,53.86775385560296
000000054305,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000054306,550000.0,1,11,Oui,Vendeur,68.2003371671835
000000054306,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000054307,2750000.0,1,11,Non,Directeur administratif,83.26462980479721
000000054307,375000.0,1,11,Non,Secrétaire,54.37757923365959
000000054307,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000054307,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000054307,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000054308,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000054308,550000.0,1,11,Oui,Vendeur,68.2003371671835
000000054308,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000054308,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000054308,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000054308,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000054308,650000.0,1,11,Non,Ouvrier agricole,53.86775385560296
000000054309,650000.0,1,11,Non,Ouvrier agricole,53.86775385560296
000000054309,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000054309,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000054310,716866.0,1,11,Oui,Serveur,70.84508857946628
000000054310,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000054310,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000054310,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000054311,325000.0,1,11,Oui,Maçon,62.94924869771129
000000054311,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000054311,650000.0,1,11,Non,Ouvrier agricole,53.86775385560296
000000054311,650000.0,1,11,Non,Ouvrier agricole,53.86775385560296
000000054312,550000.0,1,11,Non,Vendeur,58.20033716718349
000000054312,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000054312,650000.0,1,11,Non,Ouvrier agricole,53.86775385560296
000000054312,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000054312,650000.0,1,11,Non,Ouvrier agricole,43.86775385560296
000000054401,550000.0,1,52,Oui,Vendeur,68.2003371671835
000000054401,650000.0,1,52,Non,Ouvrier agricole,53.86775385560296
000000054401,650000.0,1,52,Non,Ouvrier agricole,53.86775385560296
000000054401,650000.0,1,52,Non,Ouvrier agricole,53.86775385560296
000000054402,475000.0,1,52,Non,Cuisinier,56.737044542107306
000000054402,650000.0,1,52,Non,Ouvrier agricole,43.86775385560296
000000054402,650000.0,1,52,Non,Ouvrier agricole,53.86775385560296
000000054402,650000.0,1,52,Non,Ouvrier agricole,43.86775385560296
000000054402,650000.0,1,52,Non,Ouvrier agricole,43.86775385560296
000000054402,650000.0,1,52,Non,Ouvrier agricole,53.86775385560296
000000054402,650000.0,1,52,Non,Ouvrier agricole,43.86775385560296
000000054402,650000.0,1,52,Non,Ouvrier agricole,53.86775385560296
000000054403,550000.0,1,52,Oui,Vendeur,68.2003371671835
000000054403,550000.0,1,52,Oui,Vendeur,68.2003371671835
000000054403,650000.0,1,52,Non,Ouvrier agricole,43.86775385560296
000000054403,650000.0,1,52,Non,Ouvrier agricole,53.86775385560296
000000054403,650000.0,1,52,Non,Ouvrier agricole,53.86775385560296
000000054404,500000.0,1,52,Oui,Ingénieur production,76.2490180321911
000000054404,650000.0,1,52,Non,Ouvrier agricole,43.86775385560296
000000054404,650000.0,1,52,Non,Ouvrier agricole,43.86775385560296
000000054405,550000.0,1,52,Non,Vendeur,58.20033716718349
000000054405,650000.0,1,52,Non,Ouvrier agricole,43.86775385560296
000000054405,650000.0,1,52,Non,Ouvrier agricole,43.86775385560296
000000054405,650000.0,1,52,Non,Ouvrier agricole,43.86775385560296
000000054406,650000.0,1,52,Non,Ouvrier agricole,43.86775385560296
000000054406,650000.0,1,52,Non,Ouvrier agricole,43.86775385560296
000000054406,650000.0,1,52,Non,Ouvrier agricole,53.86775385560296
000000054406,650000.0,1,52,Non,Ouvrier agricole,53.86775385560296
000000054407,370000.0,1,52,Non,Mécanicien,54.24360019599882
000000054408,650000.0,1,52,Non,Ouvrier agricole,43.86775385560296
000000054408,650000.0,1,52,Non,Ouvrier agricole,43.86775385560296
000000054408,650000.0,1,52,Non,Ouvrier agricole,43.86775385560296
000000054409,650000.0,1,52,Non,Ouvrier agricole,43.86775385560296
000000054409,650000.0,1,52,Non,Ouvrier agricole,43.86775385560296
000000054409,650000.0,1,52,Non,Ouvrier agricole,43.86775385560296
000000054409,650000.0,1,52,Non,Ouvrier agricole,43.86775385560296
000000054409,650000.0,1,52,Non,Ouvrier agricole,43.86775385560296
000000054409,650000.0,1,52,Non,Ouvrier agricole,53.86775385560296
000000054410,550000.0,1,52,Oui,Vendeur,68.2003371671835
000000054410,650000.0,1,52,Non,Ouvrier agricole,53.86775385560296
000000054410,650000.0,1,52,Non,Ouvrier agricole,43.86775385560296
000000054411,550000.0,1,52,Oui,Vendeur,68.2003371671835
000000054411,550000.0,1,52,Oui,Vendeur,68.2003371671835
000000054411,650000.0,1,52,Non,Ouvrier agricole,43.86775385560296
000000054411,650000.0,1,52,Non,Ouvrier agricole,43.86775385560296
000000054411,650000.0,1,52,Non,Ouvrier agricole,43.86775385560296
000000054411,650000.0,1,52,Non,Ouvrier agricole,53.86775385560296
000000054411,650000.0,1,52,Non,Ouvrier agricole,53.86775385560296
000000054412,550000.0,1,52,Non,Vendeur,58.20033716718349
000000054412,370000.0,1,52,Non,Mécanicien,54.24360019599882
000000054412,650000.0,1,52,Non,Ouvrier agricole,53.86775385560296
000000054501,550000.0,1,54,Non,Vendeur,58.20033716718349
000000054501,550000.0,1,54,Non,Vendeur,58.20033716718349
000000054501,650000.0,1,54,Non,Ouvrier agricole,43.86775385560296
000000054502,775000.0,1,54,Non,Secrétaire,61.62337156779895
000000054502,650000.0,1,54,Non,Ouvrier agricole,53.86775385560296
000000054502,650000.0,1,54,Non,Ouvrier agricole,43.86775385560296
000000054502,650000.0,1,54,Non,Ouvrier agricole,53.86775385560296
000000054502,650000.0,1,54,Non,Ouvrier agricole,53.86775385560296
000000054503,550000.0,1,54,Non,Vendeur,58.20033716718349
000000054503,650000.0,1,54,Non,Ouvrier agricole,43.86775385560296
000000054503,650000.0,1,54,Non,Ouvrier agricole,43.86775385560296
000000054504,716866.0,1,54,Non,Serveur,60.84508857946628
000000054504,650000.0,1,54,Non,Ouvrier agricole,43.86775385560296
000000054504,650000.0,1,54,Non,Ouvrier agricole,43.86775385560296
000000054505,650000.0,1,54,Non,Ouvrier agricole,43.86775385560296
000000054505,370000.0,1,54,Non,Mécanicien,54.24360019599882
000000054505,650000.0,1,54,Non,Ouvrier agricole,43.86775385560296
000000054505,650000.0,1,54,Non,Ouvrier agricole,53.86775385560296
000000054506,775000.0,1,54,Non,Secrétaire,61.62337156779895
000000054506,850000.0,1,54,Non,Assistant de direction,62.545377658979675
000000054506,650000.0,1,54,Non,Ouvrier agricole,43.86775385560296
000000054506,650000.0,1,54,Non,Ouvrier agricole,53.86775385560296
000000054506,650000.0,1,54,Non,Ouvrier agricole,43.86775385560296
000000054507,650000.0,1,54,Non,Ouvrier agricole,43.86775385560296
000000054508,500000.0,1,54,Non,Ouvrier agricole,51.24901803219111
000000054508,650000.0,1,54,Non,Ouvrier agricole,43.86775385560296
000000054509,650000.0,1,54,Non,Ouvrier agricole,43.86775385560296
000000054509,716866.0,1,54,Oui,Serveur,70.84508857946628
000000054509,650000.0,1,54,Non,Ouvrier agricole,43.86775385560296
000000054510,650000.0,1,54,Non,Ouvrier agricole,43.86775385560296
000000054510,650000.0,1,54,Non,Ouvrier agricole,43.86775385560296
000000054510,650000.0,1,54,Non,Ouvrier agricole,43.86775385560296
000000054510,650000.0,1,54,Non,Ouvrier agricole,43.86775385560296
000000054510,650000.0,1,54,Non,Ouvrier agricole,43.86775385560296
000000054510,370000.0,1,54,Non,Mécanicien,54.24360019599882
000000054510,650000.0,1,54,Non,Ouvrier agricole,43.86775385560296
000000054511,650000.0,1,54,Non,Ouvrier agricole,43.86775385560296
000000054511,650000.0,1,54,Non,Ouvrier agricole,43.86775385560296
000000054511,650000.0,1,54,Non,Ouvrier agricole,43.86775385560296
000000054511,650000.0,1,54,Non,Ouvrier agricole,43.86775385560296
000000054511,650000.0,1,54,Non,Ouvrier agricole,43.86775385560296
000000054511,650000.0,1,54,Non,Ouvrier agricole,43.86775385560296
000000054511,650000.0,1,54,Non,Ouvrier agricole,43.86775385560296
000000054512,370000.0,1,54,Non,Mécanicien,54.24360019599882
000000054512,650000.0,1,54,Non,Ouvrier agricole,43.86775385560296
000000054512,650000.0,1,54,Non,Ouvrier agricole,43.86775385560296
000000054512,650000.0,1,54,Non,Ouvrier agricole,53.86775385560296
000000054512,650000.0,1,54,Non,Ouvrier agricole,43.86775385560296
000000054601,550000.0,1,53,Oui,Vendeur,68.2003371671835
000000054601,650000.0,1,53,Non,Ouvrier agricole,43.86775385560296
000000054601,650000.0,1,53,Non,Ouvrier agricole,43.86775385560296
000000054601,650000.0,1,53,Non,Ouvrier agricole,43.86775385560296
000000054601,650000.0,1,53,Non,Ouvrier agricole,53.86775385560296
000000054602,650000.0,1,53,Non,Ouvrier agricole,43.86775385560296
000000054602,650000.0,1,53,Non,Ouvrier agricole,43.86775385560296
000000054602,650000.0,1,53,Non,Ouvrier agricole,53.86775385560296
000000054603,500000.0,1,53,Non,Ouvrier agricole,51.24901803219111
000000054603,650000.0,1,53,Non,Ouvrier agricole,43.86775385560296
000000054603,650000.0,1,53,Non,Ouvrier agricole,43.86775385560296
000000054603,650000.0,1,53,Non,Ouvrier agricole,43.86775385560296
000000054603,650000.0,1,53,Non,Ouvrier agricole,53.86775385560296
000000054604,500000.0,1,53,Non,Ouvrier agricole,51.24901803219111
000000054604,650000.0,1,53,Non,Ouvrier agricole,43.86775385560296
000000054604,650000.0,1,53,Non,Ouvrier agricole,43.86775385560296
000000054604,650000.0,1,53,Non,Ouvrier agricole,43.86775385560296
000000054604,650000.0,1,53,Non,Ouvrier agricole,43.86775385560296
000000054605,500000.0,1,53,Oui,Ingénieur production,76.2490180321911
000000054605,650000.0,1,53,Non,Ouvrier agricole,43.86775385560296
000000054605,650000.0,1,53,Non,Ouvrier agricole,43.86775385560296
000000054605,650000.0,1,53,Non,Ouvrier agricole,43.86775385560296
000000054605,650000.0,1,53,Non,Ouvrier agricole,53.86775385560296
000000054606,475000.0,1,53,Non,Enseignant privé,46.737044542107306
000000054606,600000.0,1,53,Non,Journaliste,68.06882363766894
000000054606,475000.0,1,53,Non,Enseignant privé,56.737044542107306
000000054607,650000.0,1,53,Non,Ouvrier agricole,43.86775385560296
000000054607,500000.0,1,53,Non,Ouvrier agricole,51.24901803219111
000000054607,650000.0,1,53,Non,Ouvrier agricole,53.86775385560296
000000054608,650000.0,1,53,Non,Ouvrier agricole,43.86775385560296
000000054608,650000.0,1,53,Non,Ouvrier agricole,43.86775385560296
000000054608,650000.0,1,53,Non,Ouvrier agricole,53.86775385560296
000000054609,650000.0,1,53,Non,Ouvrier agricole,43.86775385560296
000000054609,550000.0,1,53,Non,Vendeur,58.20033716718349
000000054610,500000.0,1,53,Oui,Ingénieur production,76.2490180321911
